,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,0.06245797,0.06293263,0.058541987,0.061310865,0.061706416,0.07155571,0.06293263,0.062497526,0.06293263,0.058146432,0.058502432,0.058146432,0.07831968,0.07159527,0.071199715,0.058502432,0.08464855,0.07831968,0.091056526,0.06487085,0.08816898,0.054982,0.084253,0.058146432
1,0.06293263,0.058541987,0.061310865,0.061706416,0.07155571,0.06293263,0.062497526,0.06293263,0.058146432,0.058502432,0.058146432,0.07831968,0.07159527,0.071199715,0.058502432,0.08464855,0.07831968,0.091056526,0.06487085,0.08816898,0.054982,0.084253,0.058146432,0.058541987
2,0.058541987,0.061310865,0.061706416,0.07155571,0.06293263,0.062497526,0.06293263,0.058146432,0.058502432,0.058146432,0.07831968,0.07159527,0.071199715,0.058502432,0.08464855,0.07831968,0.091056526,0.06487085,0.08816898,0.054982,0.084253,0.058146432,0.058541987,0.058146432
3,0.061310865,0.061706416,0.07155571,0.06293263,0.062497526,0.06293263,0.058146432,0.058502432,0.058146432,0.07831968,0.07159527,0.071199715,0.058502432,0.08464855,0.07831968,0.091056526,0.06487085,0.08816898,0.054982,0.084253,0.058146432,0.058541987,0.058146432,0.1040307
4,0.061706416,0.07155571,0.06293263,0.062497526,0.06293263,0.058146432,0.058502432,0.058146432,0.07831968,0.07159527,0.071199715,0.058502432,0.08464855,0.07831968,0.091056526,0.06487085,0.08816898,0.054982,0.084253,0.058146432,0.058541987,0.058146432,0.1040307,0.0644753
5,0.07155571,0.06293263,0.062497526,0.06293263,0.058146432,0.058502432,0.058146432,0.07831968,0.07159527,0.071199715,0.058502432,0.08464855,0.07831968,0.091056526,0.06487085,0.08816898,0.054982,0.084253,0.058146432,0.058541987,0.058146432,0.1040307,0.0644753,0.07167438
6,0.06293263,0.062497526,0.06293263,0.058146432,0.058502432,0.058146432,0.07831968,0.07159527,0.071199715,0.058502432,0.08464855,0.07831968,0.091056526,0.06487085,0.08816898,0.054982,0.084253,0.058146432,0.058541987,0.058146432,0.1040307,0.0644753,0.07167438,0.18978679
7,0.062497526,0.06293263,0.058146432,0.058502432,0.058146432,0.07831968,0.07159527,0.071199715,0.058502432,0.08464855,0.07831968,0.091056526,0.06487085,0.08816898,0.054982,0.084253,0.058146432,0.058541987,0.058146432,0.1040307,0.0644753,0.07167438,0.18978679,0.22229737
8,0.06293263,0.058146432,0.058502432,0.058146432,0.07831968,0.07159527,0.071199715,0.058502432,0.08464855,0.07831968,0.091056526,0.06487085,0.08816898,0.054982,0.084253,0.058146432,0.058541987,0.058146432,0.1040307,0.0644753,0.07167438,0.18978679,0.22229737,0.22990388
9,0.058146432,0.058502432,0.058146432,0.07831968,0.07159527,0.071199715,0.058502432,0.08464855,0.07831968,0.091056526,0.06487085,0.08816898,0.054982,0.084253,0.058146432,0.058541987,0.058146432,0.1040307,0.0644753,0.07167438,0.18978679,0.22229737,0.22990388,0.22261381
10,0.058502432,0.058146432,0.07831968,0.07159527,0.071199715,0.058502432,0.08464855,0.07831968,0.091056526,0.06487085,0.08816898,0.054982,0.084253,0.058146432,0.058541987,0.058146432,0.1040307,0.0644753,0.07167438,0.18978679,0.22229737,0.22990388,0.22261381,0.24880344
11,0.058146432,0.07831968,0.07159527,0.071199715,0.058502432,0.08464855,0.07831968,0.091056526,0.06487085,0.08816898,0.054982,0.084253,0.058146432,0.058541987,0.058146432,0.1040307,0.0644753,0.07167438,0.18978679,0.22229737,0.22990388,0.22261381,0.24880344,0.24800442
12,0.07831968,0.07159527,0.071199715,0.058502432,0.08464855,0.07831968,0.091056526,0.06487085,0.08816898,0.054982,0.084253,0.058146432,0.058541987,0.058146432,0.1040307,0.0644753,0.07167438,0.18978679,0.22229737,0.22990388,0.22261381,0.24880344,0.24800442,0.24722518
13,0.07159527,0.071199715,0.058502432,0.08464855,0.07831968,0.091056526,0.06487085,0.08816898,0.054982,0.084253,0.058146432,0.058541987,0.058146432,0.1040307,0.0644753,0.07167438,0.18978679,0.22229737,0.22990388,0.22261381,0.24880344,0.24800442,0.24722518,0.26748544
14,0.071199715,0.058502432,0.08464855,0.07831968,0.091056526,0.06487085,0.08816898,0.054982,0.084253,0.058146432,0.058541987,0.058146432,0.1040307,0.0644753,0.07167438,0.18978679,0.22229737,0.22990388,0.22261381,0.24880344,0.24800442,0.24722518,0.26748544,0.25417507
15,0.058502432,0.08464855,0.07831968,0.091056526,0.06487085,0.08816898,0.054982,0.084253,0.058146432,0.058541987,0.058146432,0.1040307,0.0644753,0.07167438,0.18978679,0.22229737,0.22990388,0.22261381,0.24880344,0.24800442,0.24722518,0.26748544,0.25417507,0.2492781
16,0.08464855,0.07831968,0.091056526,0.06487085,0.08816898,0.054982,0.084253,0.058146432,0.058541987,0.058146432,0.1040307,0.0644753,0.07167438,0.18978679,0.22229737,0.22990388,0.22261381,0.24880344,0.24800442,0.24722518,0.26748544,0.25417507,0.2492781,0.11463549
17,0.07831968,0.091056526,0.06487085,0.08816898,0.054982,0.084253,0.058146432,0.058541987,0.058146432,0.1040307,0.0644753,0.07167438,0.18978679,0.22229737,0.22990388,0.22261381,0.24880344,0.24800442,0.24722518,0.26748544,0.25417507,0.2492781,0.11463549,0.084253
18,0.091056526,0.06487085,0.08816898,0.054982,0.084253,0.058146432,0.058541987,0.058146432,0.1040307,0.0644753,0.07167438,0.18978679,0.22229737,0.22990388,0.22261381,0.24880344,0.24800442,0.24722518,0.26748544,0.25417507,0.2492781,0.11463549,0.084253,0.058146432
19,0.06487085,0.08816898,0.054982,0.084253,0.058146432,0.058541987,0.058146432,0.1040307,0.0644753,0.07167438,0.18978679,0.22229737,0.22990388,0.22261381,0.24880344,0.24800442,0.24722518,0.26748544,0.25417507,0.2492781,0.11463549,0.084253,0.058146432,0.058146432
